learning_rate = 0.001

episode: 0, epsilon: 0.5, loss: 0, win_rate: [ 0.  0.  1.]
episode: 6866000, epsilon: 0.95, loss: 74.4257, win_rate: [ 0.32262446  0.36810378  0.30927175]
episode: 6868000, epsilon: 0.95, loss: 3.80626, win_rate: [ 0.32268041  0.36805209  0.3092675 ]
episode: 6870000, epsilon: 0.95, loss: 169.064, win_rate: [ 0.32271465  0.36801741  0.30926794]
episode: 6872000, epsilon: 0.95, loss: 37.6912, win_rate: [ 0.32275996  0.36800059  0.30923945]
episode: 6874000, epsilon: 0.95, loss: 44.8245, win_rate: [ 0.32284141  0.36793541  0.30922318]
episode: 6876000, epsilon: 0.95, loss: 30.0028, win_rate: [ 0.32293093  0.36788999  0.30917908]
episode: 6878000, epsilon: 0.95, loss: 4.50135, win_rate: [ 0.32294775  0.36786793  0.30918431]
episode: 6880000, epsilon: 0.95, loss: 23.5343, win_rate: [ 0.32298952  0.36784596  0.30916453]
episode: 6882000, epsilon: 0.95, loss: 19.2849, win_rate: [ 0.32302281  0.36781851  0.30915868]
episode: 6884000, epsilon: 0.95, loss: 22.8244, win_rate: [ 0.32306889  0.36777365  0.30915746]
episode: 6886000, epsilon: 0.95, loss: 22.4058, win_rate: [ 0.32307981  0.36777775  0.30914244]
episode: 6888000, epsilon: 0.95, loss: 46.792, win_rate: [ 0.3230861   0.36777448  0.30913942]
episode: 6890000, epsilon: 0.95, loss: 37.4236, win_rate: [ 0.32307952  0.36777489  0.30914559]
episode: 6892000, epsilon: 0.95, loss: 13.1912, win_rate: [ 0.32308121  0.36778538  0.30913342]
episode: 6894000, epsilon: 0.95, loss: 8.89808, win_rate: [ 0.32308654  0.36776383  0.30914963]
episode: 6896000, epsilon: 0.95, loss: 8.82249, win_rate: [ 0.32306175  0.36775788  0.30918037]
episode: 6898000, epsilon: 0.95, loss: 33.7394, win_rate: [ 0.32307985  0.36776287  0.30915728]
episode: 6900000, epsilon: 0.95, loss: 14.5807, win_rate: [ 0.32306971  0.3677533   0.30917699]
episode: 6902000, epsilon: 0.95, loss: 35.239, win_rate: [ 0.32308682  0.36775647  0.30915671]
episode: 6904000, epsilon: 0.95, loss: 34.7048, win_rate: [ 0.32308304  0.36776778  0.30914918]
episode: 6906000, epsilon: 0.95, loss: 14.4571, win_rate: [ 0.32308108  0.36775916  0.30915976]
episode: 6908000, epsilon: 0.95, loss: 32.0149, win_rate: [ 0.32311974  0.36775599  0.30912427]
episode: 6910000, epsilon: 0.95, loss: 3.69274, win_rate: [ 0.32314025  0.36777895  0.3090808 ]
episode: 6912000, epsilon: 0.95, loss: 77.122, win_rate: [ 0.32315169  0.36777935  0.30906897]
episode: 6914000, epsilon: 0.95, loss: 49.5097, win_rate: [ 0.32314872  0.36780577  0.3090455 ]
episode: 6916000, epsilon: 0.95, loss: 25.546, win_rate: [ 0.32316907  0.36782225  0.30900868]
episode: 6918000, epsilon: 0.95, loss: 6.85644, win_rate: [ 0.32316429  0.3678011   0.30903461]
episode: 6920000, epsilon: 0.95, loss: 5.19751, win_rate: [ 0.32319078  0.36777021  0.30903901]
episode: 6922000, epsilon: 0.95, loss: 22.8942, win_rate: [ 0.32317797  0.36775636  0.30906568]
episode: 6924000, epsilon: 0.95, loss: 46.0587, win_rate: [ 0.32314117  0.36777191  0.30908691]
episode: 6926000, epsilon: 0.95, loss: 6.40997, win_rate: [ 0.32316135  0.36776788  0.30907077]
episode: 6928000, epsilon: 0.95, loss: 28.8327, win_rate: [ 0.32317613  0.36776297  0.3090609 ]
episode: 6930000, epsilon: 0.95, loss: 28.0898, win_rate: [ 0.32317405  0.36775631  0.30906964]
episode: 6932000, epsilon: 0.95, loss: 18.959, win_rate: [ 0.32315166  0.36773554  0.3091128 ]
episode: 6934000, epsilon: 0.95, loss: 14.6169, win_rate: [ 0.32317608  0.36772895  0.30909497]
episode: 6936000, epsilon: 0.95, loss: 15.3584, win_rate: [ 0.32318017  0.36771447  0.30910536]
episode: 6938000, epsilon: 0.95, loss: 16.5529, win_rate: [ 0.32320182  0.36771057  0.3090876 ]
episode: 6940000, epsilon: 0.95, loss: 9.7401, win_rate: [ 0.32322252  0.3677181   0.30905938]
episode: 6942000, epsilon: 0.95, loss: 58.2945, win_rate: [ 0.32324665  0.3677256   0.30902775]
episode: 6944000, epsilon: 0.95, loss: 10.0086, win_rate: [ 0.32325147  0.36772695  0.30902158]
episode: 6946000, epsilon: 0.95, loss: 23.2654, win_rate: [ 0.3232772   0.36772481  0.30899799]
episode: 6948000, epsilon: 0.95, loss: 17.3977, win_rate: [ 0.32331766  0.36770525  0.30897708]
episode: 6950000, epsilon: 0.95, loss: 27.1956, win_rate: [ 0.32333537  0.36770664  0.30895799]
episode: 6952000, epsilon: 0.95, loss: 24.2636, win_rate: [ 0.32335736  0.36768718  0.30895546]
episode: 6954000, epsilon: 0.95, loss: 9.93619, win_rate: [ 0.32339573  0.36767819  0.30892608]
episode: 6956000, epsilon: 0.95, loss: 17.4923, win_rate: [ 0.3234011   0.36767529  0.30892361]
episode: 6958000, epsilon: 0.95, loss: 120.473, win_rate: [ 0.32339868  0.36768535  0.30891597]
episode: 6960000, epsilon: 0.95, loss: 13.1172, win_rate: [ 0.32340834  0.36766951  0.30892215]
episode: 6962000, epsilon: 0.95, loss: 35.6867, win_rate: [ 0.32337666  0.36768643  0.30893691]
episode: 6964000, epsilon: 0.95, loss: 15.3836, win_rate: [ 0.32337172  0.36768697  0.30894132]
episode: 6966000, epsilon: 0.95, loss: 27.1605, win_rate: [ 0.32336507  0.36771152  0.30892341]
episode: 6968000, epsilon: 0.95, loss: 85.7071, win_rate: [ 0.32337215  0.36770431  0.30892354]
episode: 6970000, epsilon: 0.95, loss: 26.519, win_rate: [ 0.32339545  0.36770225  0.3089023 ]
episode: 6972000, epsilon: 0.95, loss: 7.29418, win_rate: [ 0.32337771  0.36773603  0.30888626]
episode: 6974000, epsilon: 0.95, loss: 6.98097, win_rate: [ 0.32335833  0.3677433   0.30889837]
episode: 6976000, epsilon: 0.95, loss: 61.1755, win_rate: [ 0.32334581  0.36775309  0.3089011 ]
episode: 6978000, epsilon: 0.95, loss: 16.3822, win_rate: [ 0.32331806  0.36778661  0.30889532]
episode: 6980000, epsilon: 0.95, loss: 45.1492, win_rate: [ 0.32332006  0.36780138  0.30887855]
episode: 6982000, epsilon: 0.95, loss: 34.6019, win_rate: [ 0.32330937  0.36781187  0.30887876]
episode: 6984000, epsilon: 0.95, loss: 24.0861, win_rate: [ 0.32331814  0.36781726  0.3088646 ]
episode: 6986000, epsilon: 0.95, loss: 19.9509, win_rate: [ 0.32331845  0.36783274  0.30884881]
episode: 6988000, epsilon: 0.95, loss: 28.2743, win_rate: [ 0.3232834   0.36784902  0.30886759]
episode: 6990000, epsilon: 0.95, loss: 31.6314, win_rate: [ 0.32329553  0.36784675  0.30885772]
episode: 6992000, epsilon: 0.95, loss: 41.5651, win_rate: [ 0.3233009   0.36784868  0.30885041]
episode: 6994000, epsilon: 0.95, loss: 13.5905, win_rate: [ 0.32329705  0.36783973  0.30886323]
episode: 6996000, epsilon: 0.95, loss: 24.306, win_rate: [ 0.3233116  0.3678425  0.3088459]
episode: 6998000, epsilon: 0.95, loss: 91.2008, win_rate: [ 0.32329105  0.36788534  0.30882362]
episode: 7000000, epsilon: 0.95, loss: 27.1101, win_rate: [ 0.32325473  0.36790553  0.30883974]
episode: 7002000, epsilon: 0.95, loss: 9.39471, win_rate: [ 0.32323517  0.36790984  0.30885498]
episode: 7004000, epsilon: 0.95, loss: 27.7206, win_rate: [ 0.32320239  0.3679266   0.30887101]
episode: 7006000, epsilon: 0.95, loss: 43.8432, win_rate: [ 0.32312494  0.36798892  0.30888615]
episode: 7008000, epsilon: 0.95, loss: 23.4204, win_rate: [ 0.32308417  0.36800218  0.30891365]
episode: 7010000, epsilon: 0.95, loss: 30.4898, win_rate: [ 0.32295428  0.36807077  0.30897495]
episode: 7012000, epsilon: 0.95, loss: 87.1238, win_rate: [ 0.3228801   0.36808138  0.30903852]
episode: 7014000, epsilon: 0.95, loss: 17.333, win_rate: [ 0.32278227  0.36812902  0.30908871]
episode: 7016000, epsilon: 0.95, loss: 9.9774, win_rate: [ 0.32277112  0.36813539  0.3090935 ]
episode: 7018000, epsilon: 0.95, loss: 22.1605, win_rate: [ 0.32278052  0.36813927  0.30908021]
episode: 7020000, epsilon: 0.95, loss: 6.66764, win_rate: [ 0.32275793  0.36812101  0.30912106]
episode: 7022000, epsilon: 0.95, loss: 21.9184, win_rate: [ 0.3227616   0.36812327  0.30911513]
episode: 7024000, epsilon: 0.95, loss: 24.4842, win_rate: [ 0.32273176  0.36811326  0.30915498]
episode: 7026000, epsilon: 0.95, loss: 8.20236, win_rate: [ 0.32264737  0.36817996  0.30917267]
episode: 7028000, epsilon: 0.95, loss: 26.6412, win_rate: [ 0.32259339  0.36819514  0.30921147]
episode: 7030000, epsilon: 0.95, loss: 18.6649, win_rate: [ 0.3225038   0.36826393  0.30923227]
episode: 7032000, epsilon: 0.95, loss: 13.2115, win_rate: [ 0.32243724  0.36827892  0.30928384]
episode: 7034000, epsilon: 0.95, loss: 9.10538, win_rate: [ 0.32237008  0.36827766  0.30935226]
episode: 7036000, epsilon: 0.95, loss: 10.457, win_rate: [ 0.32226026  0.36834598  0.30939376]
episode: 7038000, epsilon: 0.95, loss: 8.22722, win_rate: [ 0.32209909  0.36842054  0.30948036]
episode: 7040000, epsilon: 0.95, loss: 15.7995, win_rate: [ 0.32189813  0.36852551  0.30957636]
episode: 7042000, epsilon: 0.95, loss: 11.1703, win_rate: [ 0.32173485  0.3685931   0.30967205]
episode: 7044000, epsilon: 0.95, loss: 0.934627, win_rate: [ 0.32158334  0.36864038  0.30977628]
episode: 7046000, epsilon: 0.95, loss: 5.18949, win_rate: [ 0.32142912  0.36872442  0.30984646]
episode: 7048000, epsilon: 0.95, loss: 4.89788, win_rate: [ 0.32128099  0.36877855  0.30994046]
episode: 7050000, epsilon: 0.95, loss: 8.85893, win_rate: [ 0.32113254  0.3688557   0.31001175]
episode: 7052000, epsilon: 0.95, loss: 21.5462, win_rate: [ 0.32097418  0.36892223  0.31010359]
episode: 7054000, epsilon: 0.95, loss: 4.60715, win_rate: [ 0.32090804  0.36894628  0.31014569]
episode: 7056000, epsilon: 0.95, loss: 4.77005, win_rate: [ 0.32081105  0.36898617  0.31020278]
episode: 7058000, epsilon: 0.95, loss: 7.09147, win_rate: [ 0.32072868  0.3690156   0.31025572]
episode: 7060000, epsilon: 0.95, loss: 2.39468, win_rate: [ 0.32065927  0.36907669  0.31026404]
episode: 7062000, epsilon: 0.95, loss: 5.20822, win_rate: [ 0.32060038  0.36908687  0.31031275]
episode: 7064000, epsilon: 0.95, loss: 3.29228, win_rate: [ 0.32052032  0.36912866  0.31035102]
episode: 7066000, epsilon: 0.95, loss: 1.80065, win_rate: [ 0.32046104  0.36915058  0.31038838]
episode: 7068000, epsilon: 0.95, loss: 1.84807, win_rate: [ 0.32039249  0.36916532  0.31044218]
episode: 7070000, epsilon: 0.95, loss: 2.76538, win_rate: [ 0.32036117  0.36920837  0.31043046]
episode: 7072000, epsilon: 0.95, loss: 3.57573, win_rate: [ 0.32030557  0.36921669  0.31047774]
episode: 7074000, epsilon: 0.95, loss: 3.86208, win_rate: [ 0.32026898  0.36922655  0.31050447]
episode: 7076000, epsilon: 0.95, loss: 5.23384, win_rate: [ 0.32023329  0.36924266  0.31052405]
episode: 7078000, epsilon: 0.95, loss: 1.54166, win_rate: [ 0.32018911  0.36924854  0.31056235]
episode: 7080000, epsilon: 0.95, loss: 4.87014, win_rate: [ 0.32019037  0.36924268  0.31056694]
episode: 7082000, epsilon: 0.95, loss: 6.57491, win_rate: [ 0.32017994  0.36926882  0.31055124]
episode: 7084000, epsilon: 0.95, loss: 3.4088, win_rate: [ 0.32015396  0.36925283  0.31059322]
episode: 7086000, epsilon: 0.95, loss: 10.5236, win_rate: [ 0.32014361  0.36925243  0.31060396]
episode: 7088000, epsilon: 0.95, loss: 16.0725, win_rate: [ 0.32016124  0.36921866  0.3106201 ]
episode: 7090000, epsilon: 0.95, loss: 4.43425, win_rate: [ 0.32016952  0.36918343  0.31064705]
episode: 7092000, epsilon: 0.95, loss: 2.6907, win_rate: [ 0.32014372  0.36919631  0.31065998]
episode: 7094000, epsilon: 0.95, loss: 4.26523, win_rate: [ 0.32018291  0.36916741  0.31064968]
episode: 7096000, epsilon: 0.95, loss: 10.3841, win_rate: [ 0.32015793  0.36917024  0.31067183]
episode: 7098000, epsilon: 0.95, loss: 3.81275, win_rate: [ 0.32015692  0.36916458  0.3106785 ]
episode: 7100000, epsilon: 0.95, loss: 3.78826, win_rate: [ 0.32017206  0.36914895  0.31067899]
episode: 7102000, epsilon: 0.95, loss: 6.92758, win_rate: [ 0.32019484  0.36916101  0.31064415]
episode: 7104000, epsilon: 0.95, loss: 24.0521, win_rate: [ 0.32023135  0.36915462  0.31061403]
episode: 7106000, epsilon: 0.95, loss: 88.6986, win_rate: [ 0.32024171  0.36917353  0.31058475]
episode: 7108000, epsilon: 0.95, loss: 15.6411, win_rate: [ 0.32027422  0.36918932  0.31053646]
episode: 7110000, epsilon: 0.95, loss: 5.22619, win_rate: [ 0.32029212  0.36919208  0.31051579]
episode: 7112000, epsilon: 0.95, loss: 4.23773, win_rate: [ 0.32036256  0.36912319  0.31051425]
episode: 7114000, epsilon: 0.95, loss: 5.86008, win_rate: [ 0.32041833  0.36911159  0.31047008]
episode: 7116000, epsilon: 0.95, loss: 10.7229, win_rate: [ 0.32042681  0.36911066  0.31046253]
episode: 7118000, epsilon: 0.95, loss: 9.61544, win_rate: [ 0.3204603   0.36910974  0.31042996]
episode: 7120000, epsilon: 0.95, loss: 177.246, win_rate: [ 0.32048688  0.36911942  0.3103937 ]
episode: 7122000, epsilon: 0.95, loss: 20.9818, win_rate: [ 0.32049976  0.36910411  0.31039613]
episode: 7124000, epsilon: 0.95, loss: 31.5082, win_rate: [ 0.32051411  0.36908885  0.31039705]
episode: 7126000, epsilon: 0.95, loss: 9.57693, win_rate: [ 0.32054501  0.36908494  0.31037005]
episode: 7128000, epsilon: 0.95, loss: 42.6652, win_rate: [ 0.3205856   0.36907954  0.31033486]
episode: 7130000, epsilon: 0.95, loss: 18.4352, win_rate: [ 0.32058322  0.36907792  0.31033886]
episode: 7132000, epsilon: 0.95, loss: 39.2135, win_rate: [ 0.32057108  0.36909732  0.3103316 ]
episode: 7134000, epsilon: 0.95, loss: 80.6109, win_rate: [ 0.32058522  0.36909418  0.31032061]
episode: 7136000, epsilon: 0.95, loss: 3.86033, win_rate: [ 0.32056189  0.36912023  0.31031788]
episode: 7138000, epsilon: 0.95, loss: 6.78027, win_rate: [ 0.32050873  0.3691649   0.31032637]
episode: 7140000, epsilon: 0.95, loss: 28.5547, win_rate: [ 0.32048857  0.36918107  0.31033037]
episode: 7142000, epsilon: 0.95, loss: 3.53563, win_rate: [ 0.3204625   0.36920613  0.31033136]
episode: 7144000, epsilon: 0.95, loss: 9.01663, win_rate: [ 0.32046479  0.36921699  0.31031822]
episode: 7146000, epsilon: 0.95, loss: 9.80333, win_rate: [ 0.32049753  0.36919066  0.31031181]
episode: 7148000, epsilon: 0.95, loss: 2.7519, win_rate: [ 0.32054205  0.36913548  0.31032247]
episode: 7150000, epsilon: 0.95, loss: 86.1022, win_rate: [ 0.32054717  0.36914269  0.31031014]
episode: 7152000, epsilon: 0.95, loss: 29.0513, win_rate: [ 0.32054488  0.36914322  0.3103119 ]
episode: 7154000, epsilon: 0.95, loss: 12.2634, win_rate: [ 0.32057953  0.36913045  0.31029002]
episode: 7156000, epsilon: 0.95, loss: 7.40588, win_rate: [ 0.32057498  0.3691487   0.31027632]
episode: 7158000, epsilon: 0.95, loss: 44.8631, win_rate: [ 0.32059844  0.36912859  0.31027297]
episode: 7160000, epsilon: 0.95, loss: 20.0922, win_rate: [ 0.32058579  0.36913355  0.31028065]
episode: 7162000, epsilon: 0.95, loss: 5.99033, win_rate: [ 0.32057539  0.36915171  0.3102729 ]
episode: 7164000, epsilon: 0.95, loss: 47.9921, win_rate: [ 0.32057968  0.36917861  0.31024171]
episode: 7166000, epsilon: 0.95, loss: 42.3765, win_rate: [ 0.32061177  0.36916518  0.31022305]
episode: 7168000, epsilon: 0.95, loss: 42.5273, win_rate: [ 0.32058456  0.36915909  0.31025635]
episode: 7170000, epsilon: 0.95, loss: 83.6164, win_rate: [ 0.32057422  0.36918221  0.31024357]
episode: 7172000, epsilon: 0.95, loss: 17.9821, win_rate: [ 0.32058431  0.36918413  0.31023155]
episode: 7174000, epsilon: 0.95, loss: 4.61067, win_rate: [ 0.32059365  0.36918678  0.31021957]
episode: 7176000, epsilon: 0.95, loss: 8.76744, win_rate: [ 0.32060514  0.36918432  0.31021053]
episode: 7178000, epsilon: 0.95, loss: 15.6123, win_rate: [ 0.32061515  0.36919059  0.31019426]
episode: 7180000, epsilon: 0.95, loss: 7.74728, win_rate: [ 0.32060484  0.36919104  0.31020412]
episode: 7182000, epsilon: 0.95, loss: 14.1175, win_rate: [ 0.32061337  0.36917774  0.31020889]
episode: 7184000, epsilon: 0.95, loss: 23.7094, win_rate: [ 0.32060309  0.36917965  0.31021726]
episode: 7186000, epsilon: 0.95, loss: 12.553, win_rate: [ 0.32058202  0.36918732  0.31023066]
episode: 7188000, epsilon: 0.95, loss: 5.00403, win_rate: [ 0.32057686  0.36921371  0.31020943]
episode: 7190000, epsilon: 0.95, loss: 14.0854, win_rate: [ 0.32056308  0.36921772  0.3102192 ]
episode: 7192000, epsilon: 0.95, loss: 11.472, win_rate: [ 0.32051988  0.36922244  0.31025768]
episode: 7194000, epsilon: 0.95, loss: 30.4595, win_rate: [ 0.32045888  0.36921494  0.31032618]
episode: 7196000, epsilon: 0.95, loss: 44.1779, win_rate: [ 0.32042814  0.36923183  0.31034004]
episode: 7198000, epsilon: 0.95, loss: 9.80354, win_rate: [ 0.32045828  0.36923078  0.31031094]
episode: 7200000, epsilon: 0.95, loss: 4.61784, win_rate: [ 0.32049477  0.36921188  0.31029335]
episode: 7202000, epsilon: 0.95, loss: 12.5826, win_rate: [ 0.32050976  0.36919874  0.3102915 ]
episode: 7204000, epsilon: 0.95, loss: 25.4454, win_rate: [ 0.32049977  0.36921769  0.31028254]
episode: 7206000, epsilon: 0.95, loss: 11.3212, win_rate: [ 0.32048697  0.36922093  0.3102921 ]
episode: 7208000, epsilon: 0.95, loss: 7.42776, win_rate: [ 0.32043301  0.36925258  0.31031441]
episode: 7210000, epsilon: 0.95, loss: 9.00189, win_rate: [ 0.3204019   0.36926711  0.31033099]
episode: 7212000, epsilon: 0.95, loss: 5.73756, win_rate: [ 0.32036592  0.36929577  0.31033831]
episode: 7214000, epsilon: 0.95, loss: 4.56963, win_rate: [ 0.32034065  0.36931021  0.31034914]
episode: 7216000, epsilon: 0.95, loss: 2.74339, win_rate: [ 0.32031475  0.36932389  0.31036136]
episode: 7218000, epsilon: 0.95, loss: 8.89879, win_rate: [ 0.32026564  0.36935094  0.31038342]
episode: 7220000, epsilon: 0.95, loss: 3.62836, win_rate: [ 0.32023358  0.36936453  0.31040189]
episode: 7222000, epsilon: 0.95, loss: 23.8952, win_rate: [ 0.32023536  0.36936613  0.31039852]
episode: 7224000, epsilon: 0.95, loss: 8.08976, win_rate: [ 0.32024556  0.3693628   0.31039164]
episode: 7226000, epsilon: 0.95, loss: 5.70838, win_rate: [ 0.32025644  0.3693679   0.31037566]
episode: 7228000, epsilon: 0.95, loss: 4.28565, win_rate: [ 0.32024697  0.36937159  0.31038144]
episode: 7230000, epsilon: 0.95, loss: 2.99328, win_rate: [ 0.32020747  0.36938506  0.31040748]
episode: 7232000, epsilon: 0.95, loss: 2.52101, win_rate: [ 0.32018832  0.36939988  0.31041179]
episode: 7234000, epsilon: 0.95, loss: 4.57785, win_rate: [ 0.32010856  0.3694328   0.31045864]
episode: 7236000, epsilon: 0.95, loss: 1.79742, win_rate: [ 0.32006802  0.36944334  0.31048864]
episode: 7238000, epsilon: 0.95, loss: 1.76983, win_rate: [ 0.32002342  0.36943994  0.31053664]
episode: 7240000, epsilon: 0.95, loss: 0.695766, win_rate: [ 0.31998936  0.36944488  0.31056576]
episode: 7242000, epsilon: 0.95, loss: 1.50843, win_rate: [ 0.31996649  0.36942069  0.31061282]
episode: 7244000, epsilon: 0.95, loss: 0.509183, win_rate: [ 0.31992014  0.36945335  0.31062652]
episode: 7246000, epsilon: 0.95, loss: 0.52086, win_rate: [ 0.31990988  0.36943543  0.3106547 ]
episode: 7248000, epsilon: 0.95, loss: 1.17533, win_rate: [ 0.31988099  0.36947419  0.31064481]
episode: 7250000, epsilon: 0.95, loss: 3.84563, win_rate: [ 0.31988116  0.36947078  0.31064806]
episode: 7252000, epsilon: 0.95, loss: 5.04838, win_rate: [ 0.31986686  0.36946118  0.31067196]
episode: 7254000, epsilon: 0.95, loss: 5.48063, win_rate: [ 0.31988905  0.36943716  0.31067379]
episode: 7256000, epsilon: 0.95, loss: 2.55069, win_rate: [ 0.31988508  0.36942145  0.31069347]
episode: 7258000, epsilon: 0.95, loss: 1.02745, win_rate: [ 0.31990376  0.36939206  0.31070418]
episode: 7260000, epsilon: 0.95, loss: 0.571867, win_rate: [ 0.31991827  0.36935797  0.31072376]
episode: 7262000, epsilon: 0.95, loss: 1.25425, win_rate: [ 0.31991907  0.36932943  0.3107515 ]
episode: 7264000, epsilon: 0.95, loss: 4.05242, win_rate: [ 0.31993011  0.36931327  0.31075662]
episode: 7266000, epsilon: 0.95, loss: 2.56124, win_rate: [ 0.31996226  0.3692917   0.31074604]
episode: 7268000, epsilon: 0.95, loss: 7.64901, win_rate: [ 0.31995891  0.36929335  0.31074774]
episode: 7270000, epsilon: 0.95, loss: 2.34544, win_rate: [ 0.31997529  0.36929295  0.31073176]
episode: 7272000, epsilon: 0.95, loss: 3.07856, win_rate: [ 0.32001337  0.36930206  0.31068457]
episode: 7274000, epsilon: 0.95, loss: 2.53507, win_rate: [ 0.32003099  0.36927994  0.31068907]
episode: 7276000, epsilon: 0.95, loss: 12.0527, win_rate: [ 0.32006008  0.36924365  0.31069627]
episode: 7278000, epsilon: 0.95, loss: 5.516, win_rate: [ 0.32009789  0.36921288  0.31068923]
episode: 7280000, epsilon: 0.95, loss: 3.9521, win_rate: [ 0.32013492  0.36917543  0.31068965]
episode: 7282000, epsilon: 0.95, loss: 3.89991, win_rate: [ 0.32012799  0.36917991  0.3106921 ]
episode: 7284000, epsilon: 0.95, loss: 27.6774, win_rate: [ 0.32016757  0.36916552  0.31066691]
episode: 7286000, epsilon: 0.95, loss: 41.5715, win_rate: [ 0.32018081  0.36917539  0.3106438 ]
episode: 7288000, epsilon: 0.95, loss: 31.9458, win_rate: [ 0.32018191  0.36917045  0.31064764]
episode: 7290000, epsilon: 0.95, loss: 15.1004, win_rate: [ 0.32021992  0.36915344  0.31062664]
episode: 7292000, epsilon: 0.95, loss: 4.72075, win_rate: [ 0.32024777  0.36915391  0.31059832]
episode: 7294000, epsilon: 0.95, loss: 12.7039, win_rate: [ 0.32027689  0.36913496  0.31058815]
episode: 7296000, epsilon: 0.95, loss: 24.52, win_rate: [ 0.32030393  0.36911941  0.31057666]
episode: 7298000, epsilon: 0.95, loss: 22.2978, win_rate: [ 0.3203636   0.36909722  0.31053918]
episode: 7300000, epsilon: 0.95, loss: 12.1929, win_rate: [ 0.32037645  0.36906975  0.31055379]
episode: 7302000, epsilon: 0.95, loss: 9.13619, win_rate: [ 0.32042389  0.36904103  0.31053508]
episode: 7304000, epsilon: 0.95, loss: 5.22272, win_rate: [ 0.32044194  0.36903965  0.31051841]
episode: 7306000, epsilon: 0.95, loss: 9.37301, win_rate: [ 0.32047854  0.36900308  0.31051839]
episode: 7308000, epsilon: 0.95, loss: 23.5691, win_rate: [ 0.32050973  0.36897058  0.31051969]
episode: 7310000, epsilon: 0.95, loss: 7.0829, win_rate: [ 0.32052098  0.36895406  0.31052496]
episode: 7312000, epsilon: 0.95, loss: 9.62898, win_rate: [ 0.3205613   0.36893031  0.31050839]
episode: 7314000, epsilon: 0.95, loss: 4.14991, win_rate: [ 0.32060877  0.36890663  0.3104846 ]
episode: 7316000, epsilon: 0.95, loss: 7.89063, win_rate: [ 0.32064293  0.36889554  0.31046154]
episode: 7318000, epsilon: 0.95, loss: 4.24917, win_rate: [ 0.32066646  0.36888447  0.31044907]
episode: 7320000, epsilon: 0.95, loss: 13.2478, win_rate: [ 0.32069124  0.36889976  0.31040901]
episode: 7322000, epsilon: 0.95, loss: 9.33956, win_rate: [ 0.32073632  0.36885784  0.31040584]
episode: 7324000, epsilon: 0.95, loss: 11.1852, win_rate: [ 0.32077144  0.36883572  0.31039284]
episode: 7326000, epsilon: 0.95, loss: 8.16697, win_rate: [ 0.32083203  0.36881234  0.31035563]
episode: 7328000, epsilon: 0.95, loss: 31.7336, win_rate: [ 0.32086497  0.36879884  0.31033618]
episode: 7330000, epsilon: 0.95, loss: 22.7772, win_rate: [ 0.32089914  0.3687795   0.31032137]
episode: 7332000, epsilon: 0.95, loss: 14.0235, win_rate: [ 0.32093191  0.36875368  0.31031442]
episode: 7334000, epsilon: 0.95, loss: 5.20115, win_rate: [ 0.32097306  0.36872401  0.31030293]
episode: 7336000, epsilon: 0.95, loss: 13.7835, win_rate: [ 0.32101867  0.36869963  0.3102817 ]
episode: 7338000, epsilon: 0.95, loss: 7.00534, win_rate: [ 0.32104726  0.36867531  0.31027743]
episode: 7340000, epsilon: 0.95, loss: 8.3123, win_rate: [ 0.32110823  0.36862638  0.31026538]
episode: 7342000, epsilon: 0.95, loss: 32.1239, win_rate: [ 0.32112625  0.36860093  0.31027282]
episode: 7344000, epsilon: 0.95, loss: 12.2432, win_rate: [ 0.32118762  0.36854769  0.3102647 ]
episode: 7346000, epsilon: 0.95, loss: 5.62997, win_rate: [ 0.32122554  0.36850558  0.31026888]
episode: 7348000, epsilon: 0.95, loss: 28.5668, win_rate: [ 0.32122977  0.36850299  0.31026724]
episode: 7350000, epsilon: 0.95, loss: 3.81018, win_rate: [ 0.32125786  0.36846492  0.31027722]
episode: 7352000, epsilon: 0.95, loss: 3.86348, win_rate: [ 0.32129039  0.36843597  0.31027364]
episode: 7354000, epsilon: 0.95, loss: 21.1143, win_rate: [ 0.32133763  0.36839359  0.31026878]
episode: 7356000, epsilon: 0.95, loss: 5.46003, win_rate: [ 0.32136933  0.36835516  0.31027551]
episode: 7358000, epsilon: 0.95, loss: 2.32224, win_rate: [ 0.32140095  0.36834123  0.31025782]
episode: 7360000, epsilon: 0.95, loss: 3.91621, win_rate: [ 0.32141005  0.36835169  0.31023826]
episode: 7362000, epsilon: 0.95, loss: 7.71617, win_rate: [ 0.32140696  0.368357    0.31023604]
episode: 7364000, epsilon: 0.95, loss: 8.42411, win_rate: [ 0.32140261  0.36836358  0.31023382]
episode: 7366000, epsilon: 0.95, loss: 5.27701, win_rate: [ 0.32142317  0.36831905  0.31025778]
episode: 7368000, epsilon: 0.95, loss: 8.90641, win_rate: [ 0.32143538  0.36829186  0.31027276]
episode: 7370000, epsilon: 0.95, loss: 2.58075, win_rate: [ 0.32141699  0.36826919  0.31031382]
episode: 7372000, epsilon: 0.95, loss: 3.47667, win_rate: [ 0.32143745  0.36823323  0.31032932]
episode: 7374000, epsilon: 0.95, loss: 1.61789, win_rate: [ 0.32145342  0.36819989  0.31034669]
episode: 7376000, epsilon: 0.95, loss: 6.25554, win_rate: [ 0.32147188  0.36817553  0.31035259]
episode: 7378000, epsilon: 0.95, loss: 4.52867, win_rate: [ 0.32151374  0.3681601   0.31032617]
